DATAFLOW,LAST UPDATE,freq,unit,indic_il,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Malta,2019,40,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Malta,2020,41,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Malta,2021,42,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Malta,2022,42,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Malta,2023,44,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Malta,2024,46,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2005,857,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2006,768,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2007,775,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2008,853,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2009,883,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2010,796,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2011,888,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2012,787,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2013,847,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2014,938,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2015,979,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2016,1060,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2017,1106,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2018,1098,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2019,1107,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2020,1111,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2021,1230,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2022,1208,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2023,1114,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Netherlands,2024,1040,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2005,236,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2006,248,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2007,238,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2008,229,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2009,239,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2010,243,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2011,240,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2012,237,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2013,261,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2014,251,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2015,262,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2016,267,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2017,289,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2018,321,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2019,319,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2020,307,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2021,311,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2022,296,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2023,290,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Norway,2024,302,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2005,3884,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2006,3598,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2007,3200,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2008,3090,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2009,3058,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2010,3146,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2011,3212,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2012,3138,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2013,3150,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2014,3140,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2015,3278,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2016,3108,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2017,2732,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2018,2612,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2019,2667,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2020,2498,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2021,2558,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2022,2362,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2023,2388,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Poland,2024,2340,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2005,951,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2006,907,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2007,881,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2008,922,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2009,888,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2010,891,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2011,907,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2012,882,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2013,942,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2014,937,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2015,925,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2016,893,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2017,870,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2018,806,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2019,805,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2020,756,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2021,849,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2022,784,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2023,812,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Portugal,2024,783,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2007,2474,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2008,2290,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2009,2106,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2010,2073,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2011,2148,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2012,2254,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2013,2248,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2014,2468,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2015,2442,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2016,2403,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2017,2200,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2018,2148,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2019,2161,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2020,2089,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2021,2024,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2022,1921,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2023,1945,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Romania,2024,1751,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2013,865,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2014,886,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2015,948,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2016,900,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2017,864,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2018,833,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2019,754,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2020,730,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2021,676,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2022,634,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2023,634,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Serbia,2024,624,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2005,407,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2006,550,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2007,469,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2008,584,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2009,624,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2010,645,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2011,661,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2012,679,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2013,702,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2014,711,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2015,744,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2016,748,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2017,770,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2018,770,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2019,840,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2020,779,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2021,783,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2022,804,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2023,809,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Sweden,2024,800,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2005,101,b,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2006,101,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2007,97,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2008,105,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2009,95,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2010,112,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2011,121,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2012,124,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2013,134,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2014,137,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2015,129,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2016,125,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2017,121,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2018,126,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2019,111,,
ESTAT:ILC_LI02(1.0),22/12/25 23:00:00,Annual,Thousand persons,At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers),Males,Total,Slovenia,2020,120,,
