DATAFLOW,LAST UPDATE,freq,ind_type,unit,indic_is,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Serbia,2024,92.65,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Serbia,2025,94.85,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2014,94.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2015,93.79,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2016,97.23,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2017,97.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2018,95.21,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2019,98.19,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2020,98.47,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2021,98.13,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2022,98.13,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2023,98.65,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2024,98.91,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,2025,99.11,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2014,75.94,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2015,77.87,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2016,78.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2017,82.38,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2018,83.98,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2019,87.00,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2020,88.88,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2021,92.18,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2022,91.38,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2023,92.04,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2024,92.99,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,2025,93.69,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2014,85.40,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2015,83.74,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2016,84.93,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2017,85.96,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2018,86.65,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2019,88.29,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2020,93.26,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2021,92.25,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2022,92.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2023,91.36,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2024,93.85,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,2025,95.70,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2014,53.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2015,55.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2016,61.16,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2017,66.85,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2018,72.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2019,75.34,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2020,78.98,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2021,82.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2022,85.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2023,87.12,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2024,88.80,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,2025,90.91,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,United Kingdom,2014,94.28,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,United Kingdom,2015,93.78,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,United Kingdom,2016,96.15,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,United Kingdom,2017,96.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,United Kingdom,2018,95.69,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,United Kingdom,2019,96.83,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,United Kingdom,2020,98.40,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Kosovo*,2017,86.95,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Kosovo*,2018,89.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Kosovo*,2019,91.94,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Kosovo*,2020,97.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Kosovo*,2024,99.60,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Albania,2018,32.70,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Albania,2019,26.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Albania,2020,21.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Albania,2021,16.27,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Albania,2022,12.15,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Albania,2023,11.36,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Albania,2024,7.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2014,15.12,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2015,13.43,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2016,12.99,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2017,9.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2018,9.90,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2019,9.94,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2020,7.99,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2021,5.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2022,4.84,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2023,3.66,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2024,3.84,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Austria,2025,3.55,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bosnia and Herzegovina,2018,24.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bosnia and Herzegovina,2019,26.18,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bosnia and Herzegovina,2020,23.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bosnia and Herzegovina,2021,20.31,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bosnia and Herzegovina,2023,14.28,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bosnia and Herzegovina,2024,12.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bosnia and Herzegovina,2025,8.74,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2014,12.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2015,12.64,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2016,11.23,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2017,9.84,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2018,8.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2019,6.94,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2020,5.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2021,4.55,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2022,3.70,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2023,3.24,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2024,2.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,2025,2.63,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2014,37.07,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2015,34.72,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2016,33.32,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2017,30.29,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2018,26.68,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2019,24.49,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2020,20.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2021,17.02,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2022,12.76,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2023,11.82,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2024,9.32,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,2025,6.99,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Switzerland,2014,8.27,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Switzerland,2017,4.35,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Switzerland,2019,2.55,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Switzerland,2021,1.42,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Switzerland,2023,0.65,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Switzerland,2025,0.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2014,27.97,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2015,26.00,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2016,23.20,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2017,17.79,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2018,14.70,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2019,13.41,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2020,8.85,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2021,8.72,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2022,8.15,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2023,8.41,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2024,5.17,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,2025,6.10,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2014,15.69,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2015,13.37,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2016,13.15,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2017,11.13,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2018,9.72,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2019,9.28,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2020,7.92,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2021,7.25,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2022,5.73,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2023,5.17,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2024,4.16,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,2025,3.48,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2014,11.00,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2015,9.68,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2016,7.99,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2017,7.37,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2018,5.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2019,4.65,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2020,4.12,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2021,6.19,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2022,5.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2023,5.06,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2024,4.44,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Germany,2025,3.37,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2014,2.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2015,2.79,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2016,2.44,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2017,2.03,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2018,1.67,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2019,1.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2020,0.91,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2021,0.69,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2022,1.48,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,2023,0.53,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2014,12.37,b,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2015,9.05,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2016,9.97,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2017,9.33,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2018,8.33,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2019,7.25,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2020,8.57,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2021,6.52,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2022,6.12,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2023,5.22,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2024,5.35,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,2025,3.57,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2014,32.91,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2015,29.98,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2016,28.42,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2017,28.33,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2018,25.04,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2019,22.15,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2020,19.89,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2021,19.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2022,13.97,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2023,12.62,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2024,11.09,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Greece,2025,9.14,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2014,21.43,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2015,19.03,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2016,17.32,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2017,14.01,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2018,12.75,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2019,8.37,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2020,6.03,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2021,4.86,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2022,4.47,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2023,3.37,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2024,2.98,,
ESTAT:TIN00028(1.0),16/12/25 11:00:00,Annual,All individuals,Percentage of individuals,Internet use: never,Spain,2025,2.75,,
